customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,TenureGroup,MonthlyChargeBand,ServiceCount,ContractRisk,EstimatedCustomerValue,ChurnProbability,PredictedChurn,RiskBand,MonthlyChargesAtRisk
0823-HSCDJ,Male,1,No,No,52,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.15,2550.9,Yes,1,49-60 Months,Medium,3,High Contract Risk,2555.7999999999997,0.3253009806224352,No,Medium Risk,0.0
3729-OWRVL,Male,1,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.35,7246.15,No,0,61+ Months,Very High,7,Low Contract Risk,7172.75,0.10635116478155995,No,Low Risk,0.0
2324-AALNO,Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.55,1203.95,No,0,25-48 Months,Low,2,Medium Contract Risk,1178.4,0.043787331559957704,No,Low Risk,0.0
0822-GAVAP,Female,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.7,62.25,Yes,1,0-12 Months,Low,1,High Contract Risk,69.4,0.6598359613426403,Yes,High Risk,34.7
5760-IFJOZ,Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,107.95,313.6,No,0,0-12 Months,Very High,6,High Contract Risk,323.85,0.6433701511560953,Yes,High Risk,107.95
2826-UWHIS,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.4,3775.85,No,0,25-48 Months,High,3,High Contract Risk,3663.0000000000005,0.24581383535822351,No,Low Risk,0.0
1448-PWKYE,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.0,80.0,Yes,1,0-12 Months,High,2,High Contract Risk,80.0,0.7730854311237495,Yes,High Risk,80.0
7501-IWUNG,Female,0,Yes,Yes,61,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),73.8,4616.05,No,0,61+ Months,High,5,Low Contract Risk,4501.8,0.03903353570104518,No,Low Risk,0.0
4957-TREIR,Male,0,No,No,3,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),64.4,195.65,No,0,0-12 Months,Medium,4,High Contract Risk,193.20000000000002,0.24839172058178008,No,Low Risk,0.0
7251-LJBQN,Female,1,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),103.75,4188.4,No,0,25-48 Months,Very High,6,Medium Contract Risk,4150.0,0.2674378180745204,No,Low Risk,0.0
8040-MNRTF,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.1,71.1,No,0,0-12 Months,High,1,High Contract Risk,71.1,0.7024547306130401,Yes,High Risk,71.1
1536-HBSWP,Female,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.9,49.9,No,0,0-12 Months,Medium,2,High Contract Risk,49.9,0.5186873099713601,Yes,Medium Risk,0.0
5313-FPXWG,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.6,1266.4,No,0,49-60 Months,Low,2,Medium Contract Risk,1254.6000000000001,0.04769871483599277,No,Low Risk,0.0
0067-DKWBL,Male,1,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.25,91.1,Yes,1,0-12 Months,Medium,2,High Contract Risk,98.5,0.45982496342110163,No,Medium Risk,0.0
0946-FKYTX,Male,0,No,No,52,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,30.1,1623.4,No,0,49-60 Months,Low,1,Medium Contract Risk,1565.2,0.07533606466475976,No,Low Risk,0.0
5076-YVXCM,Male,0,No,No,51,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.4,4149.45,No,0,49-60 Months,High,3,High Contract Risk,4253.400000000001,0.29410658927022804,No,Low Risk,0.0
8262-COGGB,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,20.45,No,0,0-12 Months,Low,1,High Contract Risk,20.45,0.35666769182703767,No,Medium Risk,0.0
6663-JOCQO,Male,0,Yes,Yes,31,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.25,2344.5,No,0,25-48 Months,High,6,Medium Contract Risk,2332.75,0.06516112750645928,No,Low Risk,0.0
9620-QJREV,Male,0,No,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.55,1013.05,No,0,25-48 Months,Low,1,Medium Contract Risk,965.85,0.03692758139743251,No,Low Risk,0.0
2276-YDAVZ,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.1,270.7,Yes,1,0-12 Months,High,2,High Contract Risk,225.29999999999998,0.6617457823283381,Yes,High Risk,75.1
2682-KEVRP,Female,1,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.05,417.0,No,0,13-24 Months,Low,1,Medium Contract Risk,441.1,0.06316522204249875,No,Low Risk,0.0
2480-JZOSN,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.65,20.65,No,0,0-12 Months,Low,1,High Contract Risk,20.65,0.35666769182703767,No,Medium Risk,0.0
0078-XZMHT,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.15,6316.2,No,0,61+ Months,High,7,Low Contract Risk,6130.8,0.03620436047827767,No,Low Risk,0.0
5896-NPFWW,Male,0,Yes,Yes,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.15,168.15,Yes,1,0-12 Months,Medium,2,High Contract Risk,150.45,0.49283285252852366,No,Medium Risk,0.0
9978-HYCIN,Male,1,Yes,Yes,47,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),84.95,4018.05,No,0,25-48 Months,High,3,Medium Contract Risk,3992.65,0.11861119238999902,No,Low Risk,0.0
8338-QIUNR,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),66.5,4811.6,No,0,61+ Months,Medium,5,Low Contract Risk,4788.0,0.023728089718143094,No,Low Risk,0.0
1525-LNLOJ,Male,0,Yes,Yes,66,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),63.3,4189.7,No,0,61+ Months,Medium,4,Low Contract Risk,4177.8,0.05830401694685661,No,Low Risk,0.0
9450-TRJUU,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,83.15,2848.45,No,0,25-48 Months,High,3,High Contract Risk,2910.25,0.4193961462054014,No,Medium Risk,0.0
1766-GKNMI,Male,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9,2516.2,No,0,25-48 Months,High,3,High Contract Risk,2462.1000000000004,0.509383462300358,Yes,Medium Risk,0.0
6942-LBFDP,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.55,33.6,No,0,0-12 Months,Low,1,High Contract Risk,41.1,0.23499464505099146,No,Low Risk,0.0
1456-TWCGB,Male,0,No,No,4,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.25,208.45,No,0,0-12 Months,Medium,2,High Contract Risk,197.0,0.3036232540693233,No,Medium Risk,0.0
7133-VBDCG,Female,0,No,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.85,2015.35,Yes,1,25-48 Months,High,3,High Contract Risk,1996.2499999999998,0.24204729784619475,No,Low Risk,0.0
7596-ZYWBB,Female,0,No,No,65,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,59.6,3739.8,No,0,61+ Months,Medium,4,Low Contract Risk,3874.0,0.022211899125897758,No,Low Risk,0.0
8329-UTMVM,Male,1,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.65,2964.0,No,0,25-48 Months,Very High,6,Medium Contract Risk,2825.55,0.28662288524825574,No,Low Risk,0.0
3014-WJKSM,Male,0,Yes,No,29,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.3,2263.4,No,0,25-48 Months,High,2,High Contract Risk,2183.7,0.3268788119927109,No,Medium Risk,0.0
3347-YJZZE,Male,0,Yes,Yes,29,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),80.1,2211.8,No,0,25-48 Months,High,6,High Contract Risk,2322.8999999999996,0.19588697220056175,No,Low Risk,0.0
1029-QFBEN,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,Yes,1,0-12 Months,Low,1,High Contract Risk,19.55,0.29872100466145696,No,Low Risk,0.0
7929-DMBCV,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,81.0,1683.7,No,0,13-24 Months,High,3,High Contract Risk,1620.0,0.28900752567442006,No,Low Risk,0.0
9661-JALZV,Female,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.7,1519.0,No,0,49-60 Months,Low,2,Low Contract Risk,1432.6,0.026370774372571806,No,Low Risk,0.0
5433-KYGHE,Female,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,86.0,1164.05,No,0,13-24 Months,High,4,High Contract Risk,1204.0,0.35565053120750273,No,Medium Risk,0.0
4312-KFRXN,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,1710.9,No,0,61+ Months,Low,2,Low Contract Risk,1828.8,0.02038926741407629,No,Low Risk,0.0
5575-TPIZQ,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.15,4245.55,No,0,25-48 Months,High,4,High Contract Risk,4100.900000000001,0.2518636510007504,No,Low Risk,0.0
0114-IGABW,Female,0,Yes,No,71,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),58.25,4145.9,No,0,61+ Months,Medium,5,Low Contract Risk,4135.75,0.034725557528839573,No,Low Risk,0.0
9944-AEXBM,Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.65,2664.3,No,0,25-48 Months,High,3,High Contract Risk,2740.8,0.40924049227797826,No,Medium Risk,0.0
1853-ARAAQ,Female,0,No,No,26,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.35,1277.5,No,0,25-48 Months,Medium,3,High Contract Risk,1309.1000000000001,0.2575597588812744,No,Low Risk,0.0
6952-OMNWB,Male,1,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.35,5589.3,No,0,61+ Months,High,3,High Contract Risk,5463.799999999999,0.2666838408952286,No,Low Risk,0.0
4697-LUPSU,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.2,34.75,No,0,0-12 Months,Low,1,Medium Contract Risk,40.4,0.10196595757617222,No,Low Risk,0.0
8434-VGEQQ,Male,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.55,1305.95,No,0,61+ Months,Low,1,Low Contract Risk,1253.55,0.020720675767412843,No,Low Risk,0.0
4952-YSOGZ,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,381.3,Yes,1,0-12 Months,High,3,High Contract Risk,343.8,0.7556046538747292,Yes,High Risk,85.95
1589-AGTLK,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.35,141.5,Yes,1,0-12 Months,Medium,1,High Contract Risk,136.05,0.5004477681852421,Yes,Medium Risk,0.0
5244-IRFIH,Male,1,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,3105.55,Yes,1,25-48 Months,High,4,High Contract Risk,3118.5,0.5627569713811803,Yes,Medium Risk,0.0
6549-YMFAW,Male,1,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.25,204.55,No,0,0-12 Months,Low,1,High Contract Risk,191.25,0.15034733248404158,No,Low Risk,0.0
4950-HKQTE,Female,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.25,605.9,No,0,13-24 Months,Low,2,Low Contract Risk,577.5,0.028458228031355875,No,Low Risk,0.0
6786-OBWQR,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.85,356.1,No,0,0-12 Months,High,2,High Contract Risk,404.25,0.6919552707227697,Yes,High Risk,80.85
2684-EIWEO,Female,1,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),91.7,2758.15,Yes,1,25-48 Months,High,5,High Contract Risk,2751.0,0.2647430729438722,No,Low Risk,0.0
2753-JMMCV,Male,0,No,No,65,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),74.2,4805.65,No,0,61+ Months,High,6,Low Contract Risk,4823.0,0.037010025064880166,No,Low Risk,0.0
6439-GTPCA,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.25,3941.7,Yes,1,25-48 Months,High,4,High Contract Risk,3926.25,0.3214275223361703,No,Medium Risk,0.0
6621-YOBKI,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,92.75,No,0,0-12 Months,Low,1,High Contract Risk,101.75,0.14575567919699448,No,Low Risk,0.0
1216-JWVUX,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,1901.05,No,0,25-48 Months,High,2,High Contract Risk,1887.5,0.3975107141856001,No,Medium Risk,0.0
7564-GHCVB,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),79.05,5730.7,No,0,61+ Months,High,3,Low Contract Risk,5691.599999999999,0.04117715943245654,No,Low Risk,0.0
1173-NOEYG,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),90.15,2423.4,No,0,25-48 Months,High,4,High Contract Risk,2434.05,0.33893164166970347,No,Medium Risk,0.0
7595-EHCDL,Male,0,Yes,Yes,32,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),50.6,1653.45,No,0,25-48 Months,Medium,3,High Contract Risk,1619.2,0.2006765674953424,No,Low Risk,0.0
6647-ZEDXT,Female,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),110.45,3327.05,No,0,25-48 Months,Very High,7,Medium Contract Risk,3313.5,0.19137624541766504,No,Low Risk,0.0
2521-NPUZR,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),101.0,7085.5,No,0,61+ Months,Very High,6,Low Contract Risk,7070.0,0.05442986951832207,No,Low Risk,0.0
1307-TVUFB,Male,1,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.35,3344.1,No,0,25-48 Months,High,3,High Contract Risk,3332.7,0.3656040412970947,No,Medium Risk,0.0
7503-MIOGA,Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.85,6697.35,No,0,61+ Months,High,8,Low Contract Risk,6469.2,0.027239826173063284,No,Low Risk,0.0
4381-MHQDC,Female,0,No,No,47,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,65.0,2879.9,No,0,25-48 Months,Medium,5,Low Contract Risk,3055.0,0.032809202575783875,No,Low Risk,0.0
6923-JHPMP,Female,0,No,No,2,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.45,137.1,No,0,0-12 Months,High,3,High Contract Risk,160.9,0.5665885465669467,Yes,Medium Risk,0.0
5138-WVKYJ,Male,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.55,1008.55,Yes,1,0-12 Months,High,5,High Contract Risk,985.5,0.6193465446829284,Yes,High Risk,98.55
4018-PPNDW,Female,0,Yes,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.1,1551.6,No,0,61+ Months,Low,2,Low Contract Risk,1470.1000000000001,0.02357034535425262,No,Low Risk,0.0
1635-FJFCC,Female,0,No,No,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.05,202.15,No,0,0-12 Months,Medium,1,High Contract Risk,220.25,0.4093349399375932,No,Medium Risk,0.0
2499-AJYUA,Female,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.8,7882.25,No,0,61+ Months,Very High,7,Low Contract Risk,7977.599999999999,0.056826345356246456,No,Low Risk,0.0
6919-ELBGL,Male,1,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.95,8196.4,No,0,61+ Months,Very High,8,Low Contract Risk,8276.4,0.04320434803295533,No,Low Risk,0.0
3966-HRMZA,Female,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,75.05,202.9,No,0,0-12 Months,High,2,High Contract Risk,225.14999999999998,0.5898079833260961,Yes,Medium Risk,0.0
6425-JWTDV,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.25,855.1,No,0,25-48 Months,Low,1,Low Contract Risk,924.0,0.022188061443804846,No,Low Risk,0.0
8405-IGQFX,Female,0,No,No,63,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),90.05,5817.0,No,0,61+ Months,High,4,Medium Contract Risk,5673.15,0.08015339535288302,No,Low Risk,0.0
8224-IVVPA,Female,0,No,No,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,56.7,1652.95,No,0,25-48 Months,Medium,3,High Contract Risk,1530.9,0.11553352463251876,No,Low Risk,0.0
9477-LGWQI,Male,0,Yes,Yes,70,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),80.15,5600.15,No,0,61+ Months,High,6,Low Contract Risk,5610.5,0.03777939971711432,No,Low Risk,0.0
1410-RSCMR,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),71.35,515.75,No,0,0-12 Months,High,5,High Contract Risk,499.44999999999993,0.15622237503763545,No,Low Risk,0.0
3115-CZMZD,Male,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.25,0.0,No,0,0-12 Months,Low,1,Low Contract Risk,0.0,0.07520187007787078,No,Low Risk,0.0
0139-IVFJG,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,90.35,190.5,No,0,0-12 Months,High,4,High Contract Risk,180.7,0.4657155588203279,No,Medium Risk,0.0
6683-VLCTZ,Male,1,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.55,1842.8,Yes,1,13-24 Months,High,5,High Contract Risk,1971.0,0.7039287114708858,Yes,High Risk,98.55
5730-DBDSI,Male,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.7,1253.8,No,0,61+ Months,Low,1,Low Contract Risk,1300.2,0.020837423718393398,No,Low Risk,0.0
0030-FNXPP,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,57.2,No,0,0-12 Months,Low,1,High Contract Risk,59.550000000000004,0.16696462984100963,No,Low Risk,0.0
2189-WWOEW,Female,0,No,Yes,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.9,1269.55,Yes,1,13-24 Months,High,3,High Contract Risk,1288.5,0.4684424688628541,No,Medium Risk,0.0
5684-FJVYR,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),90.35,6563.4,No,0,61+ Months,High,5,Low Contract Risk,6505.2,0.027838119671254012,No,Low Risk,0.0
4013-GUXND,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.8,20.8,No,0,0-12 Months,Low,1,High Contract Risk,20.8,0.29872100466145696,No,Low Risk,0.0
1894-IGFSG,Female,0,No,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.25,1907.85,Yes,1,13-24 Months,High,3,High Contract Risk,1963.5,0.4427828821741589,No,Medium Risk,0.0
7379-POKDZ,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,208.85,Yes,1,0-12 Months,High,1,High Contract Risk,210.89999999999998,0.6534572742343966,Yes,High Risk,70.3
1266-NZYUI,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),66.85,4758.8,No,0,61+ Months,Medium,5,Low Contract Risk,4813.2,0.02380621242395339,No,Low Risk,0.0
7969-FFOWG,Male,0,Yes,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1292.6,No,0,61+ Months,Low,1,Low Contract Risk,1293.5,0.020720675767412843,No,Low Risk,0.0
4718-DHSMV,Female,0,No,No,11,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,35.8,363.15,No,0,0-12 Months,Medium,1,High Contract Risk,393.79999999999995,0.350410986635149,No,Medium Risk,0.0
5175-WLYXL,Male,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,78.85,1600.25,No,0,13-24 Months,High,3,High Contract Risk,1734.6999999999998,0.36805731066008596,No,Medium Risk,0.0
7817-OMJNA,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.4,275.7,No,0,13-24 Months,Low,1,Medium Contract Risk,285.59999999999997,0.05212881019529155,No,Low Risk,0.0
