CLIENT_ID,LIMIT_BAL,LimitBand,AGE,AgeGroup,SexLabel,EducationLabel,MarriageLabel,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,AvgBillAmount,AvgPaymentAmount,RecentDelinquencyCount,SevereDelinquencyCount,MaxRepaymentDelay,AvgRepaymentStatus,RepaymentTrend,BillUtilization,LatestUtilization,PaymentToBillRatio,RecentPaymentToBillRatio,DEFAULT,PredictedDefaultProbability,RiskBand,BestF1ThresholdFlag
3327,500000,300K-500K,31,25-34,Female,Graduate School,Single,-2,-2,-2,-1,0,-1,26884.833333333332,22493.5,0,0,0,-1.3333333333333333,-1,0.05376966666666667,0.034992,0.8366561279523899,1.2900525087514585,1,0.23825181461057582,Medium,0
3328,500000,300K-500K,39,35-44,Female,University,Married,0,0,0,0,0,0,98923.5,4251.833333333333,0,0,0,0.0,0,0.197847,0.2934,0.0429809516428492,0.03228893299181241,0,0.14637555336256158,Low,0
3329,320000,300K-500K,35,35-44,Female,University,Married,0,0,0,2,0,0,7048.666666666667,1785.3333333333333,1,1,2,0.3333333333333333,0,0.022027083333333336,0.01265625,0.2532806847468848,0.18352035908945175,0,0.4727470908750797,Medium,0
3330,50000,<=50K,29,25-34,Male,University,Single,1,2,0,0,0,0,49347.666666666664,705.3333333333334,2,1,2,0.5,1,0.9869533333333332,0.99224,0.014293096285888944,0.02194602079882701,0,0.6383901683856371,High,1
3331,120000,100K-200K,40,35-44,Female,University,Single,0,0,0,-2,-2,-2,1546.6666666666667,166.66666666666666,0,0,0,-1.0,2,0.012888888888888889,0.034833333333333334,0.10774701002047193,0.10774701002047193,0,0.4004647896149857,Medium,0
3332,500000,300K-500K,59,55-64,Male,Graduate School,Married,-2,-2,-2,-2,-2,-2,1046.0,1421.0,0,0,-2,-2.0,0,0.002092,0.0,1.3582921777919388,4.357788944723618,1,0.36884038509214084,Medium,0
3333,290000,200K-300K,42,35-44,Female,University,Married,-2,-1,-1,-1,0,0,4976.833333333333,4793.0,0,0,0,-0.8333333333333334,-2,0.01716149425287356,-0.00045517241379310346,0.963029937713482,1.2359806295399516,0,0.3117855906071323,Medium,0
3334,280000,200K-300K,50,45-54,Male,Graduate School,Married,-1,-1,-1,0,0,-2,4612.833333333333,794.1666666666666,0,0,0,-0.8333333333333334,1,0.01647440476190476,0.06920714285714286,0.1721583929474673,0.19918070476110855,0,0.2593626159005631,Medium,0
3335,30000,<=50K,41,35-44,Female,High School,Married,0,0,0,0,0,0,35629.666666666664,1644.3333333333333,0,0,0,0.0,0,1.1876555555555555,1.3076666666666668,0.046150463796724654,0.04505797318355093,1,0.45425926883675066,Medium,0
3336,80000,50K-100K,31,25-34,Male,Graduate School,Single,1,2,2,2,2,2,21855.333333333332,916.6666666666666,6,5,2,1.8333333333333333,-1,0.27319166666666667,0.26255,0.04194215033591849,0.039295818924866395,1,0.7973559955364378,High,1
3337,50000,<=50K,24,18-24,Male,University,Single,0,0,0,2,0,0,40827.666666666664,2096.0,1,1,2,0.3333333333333333,0,0.8165533333333332,0.96272,0.05133752709548633,0.057923608547900574,0,0.38309934750519076,Medium,0
3338,10000,<=50K,24,18-24,Male,High School,Single,1,2,2,2,2,2,8671.333333333334,683.3333333333334,6,5,2,1.8333333333333333,-1,0.8671333333333334,0.7826,0.07880220646178093,0.08395969934431473,0,0.7896492651695727,High,1
3339,550000,500K+,49,45-54,Male,Graduate School,Married,-1,-1,-1,-1,-1,-2,10541.666666666666,7352.166666666667,0,0,-1,-1.1666666666666667,1,0.019166666666666665,0.07662,0.6974277086528277,0.47498061800863883,1,0.32653897288551753,Medium,0
3340,60000,50K-100K,41,35-44,Male,University,Single,0,-1,-1,-1,-1,-1,7974.333333333333,6731.0,0,0,0,-0.8333333333333334,1,0.13290555555555555,0.24825,0.8440654586494452,0.6481954064892453,0,0.19158003897123074,Low,0
3341,140000,100K-200K,28,25-34,Female,University,Married,0,0,0,-1,-1,-1,18963.333333333332,18892.5,0,0,0,-0.5,1,0.13545238095238094,0.04232142857142857,0.9962559654072297,0.15745148297326986,0,0.2251681441004322,Medium,0
3342,50000,<=50K,28,25-34,Female,University,Single,0,0,0,0,0,0,29110.333333333332,1294.0,0,0,0,0.0,0,0.5822066666666667,0.92192,0.04445131481767747,0.03931573242806601,0,0.34668084701271445,Medium,0
3343,300000,200K-300K,27,25-34,Female,University,Married,0,0,0,0,0,0,328152.8333333333,12007.0,0,0,0,0.0,0,1.0938427777777777,0.9544033333333334,0.03658963958885032,0.03701733922913548,1,0.4573608434928028,Medium,0
3344,30000,<=50K,29,25-34,Female,High School,Married,2,2,2,2,2,0,29636.0,1528.3333333333333,5,5,2,1.6666666666666667,2,0.9878666666666667,0.8945333333333333,0.05156987239690243,0.08308034576255476,1,0.87124338037913,High,1
3345,50000,<=50K,25,25-34,Female,University,Single,1,-2,-2,-2,-2,-2,0.0,1283.3333333333333,1,0,1,-1.5,3,0.0,0.0,5.0,0.0,1,0.48178702119085093,Medium,0
3346,250000,200K-300K,33,25-34,Female,University,Married,2,2,-2,-2,-2,-2,416.6666666666667,0.0,2,2,2,-0.6666666666666666,4,0.0016666666666666668,0.01,0.0,0.0,1,0.8867281990539495,High,1
3347,60000,50K-100K,39,35-44,Male,Graduate School,Single,0,0,0,0,0,0,57503.0,2134.3333333333335,0,0,0,0.0,0,0.9583833333333334,0.9163,0.03711679646628157,0.03754736479503962,0,0.3149042146218068,Medium,0
3348,80000,50K-100K,44,35-44,Male,High School,Single,2,0,0,0,2,2,60705.833333333336,2783.3333333333335,3,3,2,1.0,0,0.7588229166666667,0.71345,0.045849394348718965,0.05561065660706198,0,0.8472274018263555,High,1
3349,480000,300K-500K,33,25-34,Male,Graduate School,Single,1,-2,-2,-2,-2,-2,-897.0,0.0,1,0,1,-1.5,3,-0.00186875,-0.00186875,0.0,0.0,0,0.6483458853719647,High,1
3350,30000,<=50K,44,35-44,Male,University,Married,1,3,2,2,2,2,22991.0,748.3333333333334,6,5,3,2.0,-1,0.7663666666666666,0.7723666666666666,0.03254873248421495,0.026643772758222564,1,0.833317305836006,High,1
3351,10000,<=50K,25,25-34,Female,University,Single,0,0,0,0,0,0,9087.5,1369.1666666666667,0,0,0,0.0,0,0.90875,0.915,0.1506620694714448,0.11317234581807942,0,0.37062626025046197,Medium,0
3352,410000,300K-500K,41,35-44,Female,Graduate School,Single,-2,-2,-2,-1,-1,-1,371.5,23183.0,0,0,-1,-1.5,-1,0.0009060975609756097,0.0,5.0,5.0,0,0.31498075135874004,Medium,0
3353,100000,50K-100K,33,25-34,Male,Graduate School,Married,0,0,2,2,2,2,44113.833333333336,2566.6666666666665,4,4,2,1.3333333333333333,-2,0.44113833333333335,0.38219,0.05818258753834762,0.07972510782820834,0,0.5555447232534292,High,1
3354,200000,100K-200K,41,35-44,Male,High School,Married,0,0,0,0,0,0,49811.166666666664,2496.0,0,0,0,0.0,0,0.2490558333333333,0.422865,0.05010907825528327,0.03401543708490397,0,0.20217549856156736,Medium,0
3355,380000,300K-500K,48,45-54,Female,University,Married,0,0,0,0,0,0,328030.3333333333,13167.333333333334,0,0,0,0.0,0,0.8632377192982456,0.9557657894736842,0.040140576359007266,0.038186982024735534,0,0.3101258957118889,Medium,0
3356,100000,50K-100K,27,25-34,Male,University,Single,0,0,0,0,2,0,45583.5,2193.8333333333335,1,1,2,0.3333333333333333,0,0.455835,0.41298,0.048127618810831364,0.0733715802208953,0,0.4398888941045517,Medium,0
3357,50000,<=50K,27,25-34,Female,High School,Married,0,0,0,2,0,0,36532.5,1208.5,1,1,2,0.3333333333333333,0,0.73065,0.75302,0.03307998321137247,0.039847937394044214,1,0.5346632380629068,High,1
3358,130000,100K-200K,28,25-34,Female,University,Married,0,0,0,0,0,2,84261.83333333333,4083.3333333333335,1,1,2,0.3333333333333333,-2,0.6481679487179487,0.8247384615384615,0.04845996218144992,0.05652112477038293,1,0.44253626131339696,Medium,0
3359,120000,100K-200K,34,25-34,Male,University,Single,0,0,0,0,0,2,66997.83333333333,2606.0,1,1,2,0.3333333333333333,-2,0.5583152777777778,1.0981083333333332,0.03889668348308905,0.04063220175538957,0,0.39195396581645425,Medium,0
3360,150000,100K-200K,42,35-44,Female,University,Married,0,0,0,0,0,2,139432.83333333334,6107.333333333333,1,1,2,0.3333333333333333,-2,0.9295522222222223,0.9278133333333334,0.04380120440163615,0.03863180615179926,0,0.46447828549668574,Medium,0
3361,310000,300K-500K,39,35-44,Female,Graduate School,Married,-1,-1,-1,-1,-1,2,3410.3333333333335,3371.0,1,1,2,-0.5,-3,0.011001075268817205,0.006416129032258065,0.9884181205101891,1.3229280605805638,0,0.3076415613755751,Medium,0
3362,110000,100K-200K,51,45-54,Female,University,Single,-2,-2,-2,-1,-1,-1,34972.833333333336,17477.333333333332,0,0,-1,-1.5,-1,0.3179348484848485,1.3636363636363635,0.4997378930412985,0.02004653302311318,0,0.32047620333604704,Medium,0
3363,420000,300K-500K,37,35-44,Male,University,Married,0,0,0,0,0,0,402181.8333333333,15268.666666666666,0,0,0,0.0,0,0.9575757936507936,0.9887071428571429,0.03796456993765675,0.038158560619463565,1,0.43404692033508757,Medium,0
3364,140000,100K-200K,28,25-34,Male,University,Married,-1,-1,-1,2,-1,-1,5392.333333333333,4240.0,1,1,2,-0.5,0,0.038516666666666664,0.04290714285714286,0.7862772369031061,0.718613703512639,1,0.459795035693757,Medium,0
3365,500000,300K-500K,37,35-44,Female,Graduate School,Married,1,-2,-2,-2,-2,-2,0.0,0.0,1,0,1,-1.5,3,0.0,0.0,0.0,0.0,1,0.7183549194585557,High,1
3366,260000,200K-300K,26,25-34,Female,University,Single,0,0,2,2,0,0,265850.6666666667,13667.833333333334,2,2,2,0.6666666666666666,0,1.0225025641025642,0.9937076923076923,0.0514116625551296,0.06641546075222712,0,0.47195441704958546,Medium,0
3367,90000,50K-100K,48,45-54,Female,University,Married,-1,-1,-1,-1,-1,-1,316.0,316.0,0,0,-1,-1.0,0,0.003511111111111111,0.003511111111111111,0.9994728518713759,0.9989462592202318,1,0.5916451476581446,High,1
3368,90000,50K-100K,41,35-44,Female,University,Single,-1,0,0,0,0,0,36963.0,1049.1666666666667,0,0,0,-0.16666666666666666,-1,0.4107,0.5364,0.0283841121116066,0.0326841813887974,0,0.3205690968982126,Medium,0
3369,20000,<=50K,35,35-44,Male,High School,Single,-1,3,2,0,0,0,7722.0,1833.3333333333333,2,2,3,0.6666666666666666,-1,0.3861,0.4459,0.23741177994086288,0.15484070762203384,0,0.6658162912658634,High,1
3370,30000,<=50K,36,35-44,Male,University,Single,0,0,0,0,0,0,33288.666666666664,2178.5,0,0,0,0.0,0,1.109622222222222,1.2041333333333333,0.06544236555801995,0.05537529946614853,1,0.46689468128646294,Medium,0
3371,140000,100K-200K,36,35-44,Female,University,Married,0,0,0,0,0,0,48337.0,2033.3333333333333,0,0,0,0.0,0,0.3452642857142857,0.32749285714285714,0.04206562927767798,0.043358661425718086,0,0.15158144762032214,Low,0
3372,340000,300K-500K,32,25-34,Female,University,Single,0,0,0,0,0,0,84625.16666666667,3527.8333333333335,0,0,0,0.0,0,0.24889754901960787,0.23580588235294117,0.04168767429768864,0.040641273137258085,0,0.12873257355933476,Low,0
3373,120000,100K-200K,31,25-34,Female,Graduate School,Single,-2,-2,-2,-2,-2,-2,-38.5,0.0,0,0,-2,-2.0,0,-0.00032083333333333334,-0.00055,0.0,0.0,0,0.5242597465407676,High,1
3374,420000,300K-500K,34,25-34,Male,Graduate School,Married,-1,0,0,0,-2,-2,5197.833333333333,1554.3333333333333,0,0,0,-0.8333333333333334,1,0.01237579365079365,0.04294523809523809,0.29902526612799796,0.1941349724676655,0,0.2533618390811226,Medium,0
3375,100000,50K-100K,48,45-54,Male,High School,Married,-2,-2,-2,-2,-2,-2,1057.5,0.0,0,0,-2,-2.0,0,0.010575,0.06345,0.0,0.0,0,0.37481901712571086,Medium,0
3376,350000,300K-500K,37,35-44,Female,University,Single,0,0,0,0,0,0,65269.166666666664,1958.6666666666667,0,0,0,0.0,0,0.18648333333333333,0.36613142857142855,0.030008988396796863,0.024350196930370927,0,0.1957684171658473,Low,0
3377,50000,<=50K,26,25-34,Male,University,Married,0,0,0,0,0,0,25087.166666666668,1148.5,0,0,0,0.0,0,0.5017433333333333,0.97984,0.045780074938215835,0.0227681660899654,0,0.4225227251209008,Medium,0
3378,30000,<=50K,28,25-34,Female,Graduate School,Single,2,2,4,4,4,4,37.0,0.0,6,6,4,3.3333333333333335,-2,0.0012333333333333332,0.0012333333333333332,0.0,0.0,0,0.8145597922108607,High,1
3379,360000,300K-500K,29,25-34,Female,Graduate School,Single,-1,-1,-1,0,-1,-1,5815.0,7787.0,0,0,0,-0.8333333333333334,0,0.016152777777777776,0.004905555555555555,1.3390845776847897,0.9173344781530243,0,0.24718491229276426,Medium,0
3380,20000,<=50K,23,18-24,Female,High School,Single,-1,-1,-1,0,0,-1,12677.166666666666,4461.666666666667,0,0,0,-0.6666666666666666,0,0.6338583333333333,0.8716,0.3519404711821624,0.5504838752208422,0,0.27123752678687735,Medium,0
3381,400000,300K-500K,38,35-44,Female,University,Single,0,0,0,0,-1,-1,2506.8333333333335,801.3333333333334,0,0,0,-0.3333333333333333,1,0.006267083333333334,0.00747,0.31963834596463236,0.3293868514775243,0,0.3607913788394793,Medium,0
3382,170000,100K-200K,45,45-54,Male,High School,Married,0,0,0,0,0,0,37486.333333333336,2666.6666666666665,0,0,0,0.0,0,0.2205078431372549,0.23788823529411765,0.07113672033043007,0.07794299768769107,0,0.13648930346487761,Low,0
3383,110000,100K-200K,36,35-44,Female,University,Married,1,2,0,0,2,2,12986.333333333334,2500.0,4,3,2,1.1666666666666667,-1,0.11805757575757576,0.09498181818181818,0.19250760405036,0.28482725227149736,1,0.7538800982062582,High,1
3384,200000,100K-200K,37,35-44,Female,University,Married,-1,-1,-1,-1,-1,-2,5817.666666666667,5754.333333333333,0,0,-1,-1.1666666666666667,1,0.029088333333333334,0.00195,0.9890852837539749,1.0526540443306198,1,0.384787149955897,Medium,0
3385,200000,100K-200K,32,25-34,Female,Graduate School,Married,-2,-2,-2,-2,-2,-2,11414.5,13342.5,0,0,-2,-2.0,0,0.0570725,0.0327,1.1688909005957249,1.7351143900439676,0,0.13494072583961716,Low,0
3386,360000,300K-500K,29,25-34,Male,Graduate School,Single,-1,-1,-1,-1,-1,-1,2094.6666666666665,1916.3333333333333,0,0,-1,-1.0,0,0.005818518518518518,0.01428611111111111,0.9147903572281009,0.9887912087912087,0,0.2860981017190784,Medium,0
3387,500000,300K-500K,37,35-44,Male,Graduate School,Married,-1,-1,-1,-1,-1,-1,1659.0,1382.1666666666667,0,0,-1,-1.0,0,0.003318,0.003922,0.8330487192365645,0.496,0,0.30700070133226787,Medium,0
3388,20000,<=50K,22,18-24,Male,University,Single,0,0,0,0,-1,-1,15948.333333333334,6202.666666666667,0,0,0,-0.3333333333333333,1,0.7974166666666667,0.9231,0.3889184980823693,0.11204318331023415,0,0.30246939957515645,Medium,0
3389,270000,200K-300K,32,25-34,Male,High School,Married,3,2,0,0,0,0,151403.66666666666,4950.0,2,2,3,0.8333333333333334,3,0.5607543209876543,0.557837037037037,0.03269402029671199,0.0282303597354412,0,0.8409651872770587,High,1
3390,20000,<=50K,44,35-44,Male,University,Single,1,2,0,0,0,0,7963.166666666667,916.6666666666666,2,1,2,0.5,1,0.39815833333333334,0.32675,0.11511092507325241,0.12199287561606402,1,0.7079581517338644,High,1
3391,350000,300K-500K,43,35-44,Female,Graduate School,Married,-2,-2,-2,-2,-2,-1,191.0,9235.833333333334,0,0,-1,-1.8333333333333333,-1,0.0005457142857142858,0.0,5.0,0.0,0,0.30404206162062913,Medium,0
3392,150000,100K-200K,26,25-34,Female,University,Married,0,0,-1,-1,-2,-2,40743.166666666664,2541.6666666666665,0,0,0,-1.0,2,0.2716211111111111,0.7719066666666666,0.06238239384766424,0.06238239384766424,0,0.24827708269185375,Medium,0
3393,260000,200K-300K,30,25-34,Female,Graduate School,Single,0,0,0,0,-1,-1,51018.5,9167.0,0,0,0,-0.3333333333333333,1,0.196225,0.3197615384615385,0.17967933305456826,0.11146575006137982,0,0.12495665818847229,Low,0
3394,90000,50K-100K,33,25-34,Male,Graduate School,Single,-1,-1,2,-1,-1,2,1002.3333333333334,1092.3333333333333,2,2,2,0.0,-3,0.011137037037037037,0.018333333333333333,1.0896093100581878,1.272466881489438,0,0.4854709056314288,Medium,0
3395,310000,300K-500K,32,25-34,Female,University,Married,0,0,0,0,0,0,109796.66666666667,4335.5,0,0,0,0.0,0,0.35418279569892475,0.5242903225806451,0.03948656685605687,0.0369752189924301,0,0.14448900716415392,Low,0
3396,210000,200K-300K,43,35-44,Female,Graduate School,Single,1,-1,0,0,0,0,128323.16666666667,34078.0,1,0,1,0.0,1,0.6110626984126984,-0.01575714285714286,0.2655635504065252,0.5652560647688936,0,0.2455932014888702,Medium,0
3397,40000,<=50K,45,45-54,Female,University,Married,1,2,0,0,0,0,11981.666666666666,533.3333333333334,2,1,2,0.5,1,0.29954166666666665,0.28505,0.04451183040992614,0.04960462198360129,1,0.7295142150275324,High,1
3398,80000,50K-100K,25,25-34,Female,University,Married,1,-2,-2,-2,-1,-1,2228.1666666666665,2228.1666666666665,1,0,1,-1.1666666666666667,2,0.027852083333333333,0.0,0.9999252056843679,0.0,0,0.3777071303521267,Medium,0
3399,50000,<=50K,22,18-24,Male,High School,Single,0,0,0,0,-1,-1,3085.6666666666665,822.5,0,0,0,-0.3333333333333333,1,0.06171333333333333,0.13346,0.2665406427221172,0.14899061700312766,1,0.4151263775773055,Medium,0
3400,370000,300K-500K,46,45-54,Female,Graduate School,Married,-1,-1,-1,0,0,-1,89095.83333333333,29399.5,0,0,0,-0.6666666666666666,0,0.24079954954954955,0.07177027027027028,0.32997553201041574,0.880745226567605,0,0.17473038706989164,Low,0
3401,130000,100K-200K,28,25-34,Male,University,Single,0,0,0,0,0,0,100110.5,4204.0,0,0,0,0.0,0,0.7700807692307692,0.8739461538461538,0.04199352716327265,0.041153501432161906,0,0.23493022350157716,Medium,0
3402,710000,500K+,40,35-44,Female,University,Married,-2,-2,-2,-1,2,0,2614.0,2334.0,1,1,2,-0.8333333333333334,-2,0.0036816901408450705,0.007323943661971831,0.8928275422378068,0.19303980003845414,1,0.5256815586580207,High,1
3403,180000,100K-200K,24,18-24,Female,High School,Single,1,-1,-1,-1,-2,-1,6257.5,6257.5,1,0,1,-0.8333333333333334,2,0.034763888888888886,0.0,0.9999733660043679,0.9999724525495165,0,0.31099064370328255,Medium,0
3404,80000,50K-100K,30,25-34,Female,University,Married,0,0,0,0,0,2,48040.833333333336,3116.6666666666665,1,1,2,0.3333333333333333,-2,0.6005104166666667,0.5344375,0.06487514137230005,0.05824677215804291,0,0.42415924697396307,Medium,0
3405,560000,500K+,32,25-34,Female,Graduate School,Single,0,0,0,0,0,0,27144.666666666668,3240.1666666666665,0,0,0,0.0,0,0.04847261904761905,0.12178392857142857,0.11936587073046435,0.1435471062057341,0,0.16267309006576713,Low,0
3406,170000,100K-200K,26,25-34,Female,Graduate School,Single,0,0,0,0,0,0,34001.0,1667.6666666666667,0,0,0,0.0,0,0.20000588235294117,0.2802470588235294,0.049047336610998644,0.05696305450761025,0,0.16913756226980708,Low,0
3407,30000,<=50K,63,55-64,Female,High School,Married,-1,-1,-1,0,-1,-1,7222.0,4884.5,0,0,0,-0.8333333333333334,0,0.24073333333333333,0.2955333333333333,0.676320587081439,0.657605128007105,0,0.21757520040967307,Medium,0
3408,430000,300K-500K,30,25-34,Female,Graduate School,Single,-1,-1,-1,-1,-1,-1,13945.5,19849.666666666668,0,0,-1,-1.0,0,0.03243139534883721,0.0051209302325581395,1.4233573152950738,0.9936079545454546,0,0.1884810228555629,Low,0
3409,500000,300K-500K,37,35-44,Female,University,Married,-1,-1,-1,-1,-1,-1,2993.5,4254.166666666667,0,0,-1,-1.0,0,0.005987,0.01465,1.4210555617414542,0.2381781981085117,0,0.29644665914106955,Medium,0
3410,10000,<=50K,26,25-34,Male,University,Single,0,0,0,0,0,0,6388.0,833.3333333333334,0,0,0,0.0,0,0.6388,0.7606,0.13044952907720003,0.21653458057251743,1,0.4487285113703164,Medium,0
3411,130000,100K-200K,25,25-34,Female,Graduate School,Single,0,0,0,0,0,0,7461.0,2085.0,0,0,0,0.0,0,0.057392307692307694,0.04060769230769231,0.279446914021489,0.450972812781858,0,0.27994496780367334,Medium,0
3412,160000,100K-200K,50,45-54,Female,University,Single,-2,-2,-2,-2,-2,-2,2224.1666666666665,13095.833333333334,0,0,-2,-2.0,0,0.013901041666666666,1.875e-05,5.0,5.0,0,0.272574585489919,Medium,0
3413,150000,100K-200K,33,25-34,Male,Graduate School,Single,1,2,2,2,0,0,89716.16666666667,2950.0,4,3,2,1.1666666666666667,1,0.5981077777777778,0.5906,0.032881415126937125,0.027857984512466447,1,0.756932670198094,High,1
3414,340000,300K-500K,43,35-44,Female,University,Married,-2,-2,-2,-2,-2,-2,14207.0,10501.0,0,0,-2,-2.0,0,0.04178529411764706,0.09777941176470588,0.7391340051382518,0.45474077840284727,0,0.25068209147562903,Medium,0
3415,200000,100K-200K,37,35-44,Female,University,Married,0,0,0,0,0,0,179736.66666666666,7669.5,0,0,0,0.0,0,0.8986833333333333,0.92072,0.04267071950564761,0.042592999829748596,0,0.22820594553279544,Medium,0
3416,130000,100K-200K,37,35-44,Male,University,Single,0,0,0,0,0,0,126606.66666666667,5416.666666666667,0,0,0,0.0,0,0.9738974358974359,0.9675384615384616,0.04278336740644594,0.042894912663358126,0,0.231823322705392,Medium,0
3417,320000,300K-500K,30,25-34,Female,High School,Married,0,0,0,0,0,0,47516.833333333336,1954.1666666666667,0,0,0,0.0,0,0.14849010416666666,0.155903125,0.041125632229868606,0.049407987156331525,0,0.12932716766158417,Low,0
3418,50000,<=50K,54,45-54,Male,High School,Married,2,0,0,-1,0,0,39265.833333333336,10453.833333333334,1,1,2,0.16666666666666666,2,0.7853166666666667,1.11036,0.2662311754019593,0.3673183674467513,0,0.7469161642773133,High,1
3419,360000,300K-500K,46,45-54,Male,Graduate School,Married,-1,-1,-1,-1,0,0,59430.833333333336,25339.5,0,0,0,-0.6666666666666666,-1,0.16508564814814816,0.0060305555555555555,0.4263683935993,1.4549014640531155,0,0.15699838829171137,Low,0
3420,420000,300K-500K,29,25-34,Female,University,Single,0,0,0,0,0,-2,234317.83333333334,37140.333333333336,0,0,0,-0.3333333333333333,2,0.5578996031746032,0.9727809523809524,0.15850397038782055,0.03328137190923929,0,0.3644472051935732,Medium,0
3421,110000,100K-200K,30,25-34,Male,Graduate School,Single,1,2,-1,-1,-1,0,2567.6666666666665,2203.5,2,1,2,0.0,1,0.02334242424242424,0.026654545454545455,0.8581164405789576,0.5011069149628858,0,0.5477503357347221,High,1
