CLIENT_ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT,SexLabel,EducationLabel,MarriageLabel,AgeGroup,LimitBand,AvgBillAmount,AvgPaymentAmount,TotalBillAmount,TotalPaymentAmount,RecentDelinquencyCount,SevereDelinquencyCount,MaxRepaymentDelay,AvgRepaymentStatus,RepaymentTrend,BillUtilization,LatestUtilization,PaymentToBillRatio,RecentPaymentToBillRatio,BillTrend,PaymentTrend
3343,300000,2,2,1,27,0,0,0,0,0,0,286321,283547,578971,293063,296677,230338,20000,12003,10524,11238,8814,9463,1,Female,University,Married,25-34,200K-300K,328152.8333333333,12007.0,1968917,72042,0,0,0,0.0,0,1.0938427777777777,0.9544033333333334,0.03658963958885032,0.03701733922913548,55983,10537
3344,30000,2,3,1,29,2,2,2,2,2,0,26836,28894,30571,31011,30389,30115,2500,2670,2000,0,1000,1000,1,Female,High School,Married,25-34,<=50K,29636.0,1528.3333333333333,177816,9170,5,5,2,1.6666666666666667,2,0.9878666666666667,0.8945333333333333,0.05156987239690243,0.08308034576255476,-3279,1500
3345,50000,2,2,2,25,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,7700,1,Female,University,Single,25-34,<=50K,0.0,1283.3333333333333,0,7700,1,0,1,-1.5,3,0.0,0.0,5.0,0.0,0,-7700
3346,250000,2,2,1,33,2,2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,1,Female,University,Married,25-34,200K-300K,416.6666666666667,0.0,2500,0,2,2,2,-0.6666666666666666,4,0.0016666666666666668,0.01,0.0,0.0,2500,0
3347,60000,1,1,2,39,0,0,0,0,0,0,54978,56144,57251,58543,58345,59757,2050,2053,2219,2200,2394,1890,0,Male,Graduate School,Single,35-44,50K-100K,57503.0,2134.3333333333335,345018,12806,0,0,0,0.0,0,0.9583833333333334,0.9163,0.03711679646628157,0.03754736479503962,-4779,160
3348,80000,1,3,2,44,2,0,0,0,2,2,57076,58358,58992,62696,64148,62965,2800,2200,4700,2600,0,4400,0,Male,High School,Single,35-44,50K-100K,60705.833333333336,2783.3333333333335,364235,16700,3,3,2,1.0,0,0.7588229166666667,0.71345,0.045849394348718965,0.05561065660706198,-5889,-1600
3349,480000,1,1,2,33,1,-2,-2,-2,-2,-2,-897,-897,-897,-897,-897,-897,0,0,0,0,0,0,0,Male,Graduate School,Single,25-34,300K-500K,-897.0,0.0,-5382,0,1,0,1,-1.5,3,-0.00186875,-0.00186875,0.0,0.0,0,0
3350,30000,1,2,1,44,1,3,2,2,2,2,23171,22523,21863,23296,22783,24310,0,0,1800,0,1910,780,1,Male,University,Married,35-44,<=50K,22991.0,748.3333333333334,137946,4490,6,5,3,2.0,-1,0.7663666666666666,0.7723666666666666,0.03254873248421495,0.026643772758222564,-1139,-780
3351,10000,2,2,2,25,0,0,0,0,0,0,9150,9206,10051,9850,8214,8054,1185,1030,1000,1000,2000,2000,0,Female,University,Single,25-34,<=50K,9087.5,1369.1666666666667,54525,8215,0,0,0,0.0,0,0.90875,0.915,0.1506620694714448,0.11317234581807942,1096,-815
3352,410000,2,1,2,41,-2,-2,-2,-1,-1,-1,0,0,0,150,150,1929,0,0,150,150,1929,136869,0,Female,Graduate School,Single,35-44,300K-500K,371.5,23183.0,2229,139098,0,0,-1,-1.5,-1,0.0009060975609756097,0.0,5.0,5.0,-1929,-136869
3353,100000,1,1,1,33,0,0,2,2,2,2,38219,42604,44607,45576,46495,47182,5000,3000,2000,1800,1600,2000,0,Male,Graduate School,Married,25-34,50K-100K,44113.833333333336,2566.6666666666665,264683,15400,4,4,2,1.3333333333333333,-2,0.44113833333333335,0.38219,0.05818258753834762,0.07972510782820834,-8963,3000
3354,200000,1,3,1,41,0,0,0,0,0,0,84573,76348,50776,51018,25982,10170,2544,1433,3224,775,5000,2000,0,Male,High School,Married,35-44,100K-200K,49811.166666666664,2496.0,298867,14976,0,0,0,0.0,0,0.2490558333333333,0.422865,0.05010907825528327,0.03401543708490397,74403,544
3355,380000,2,2,1,48,0,0,0,0,0,0,363191,373421,363343,290371,289600,288256,15504,14000,12500,12000,11000,14000,0,Female,University,Married,45-54,300K-500K,328030.3333333333,13167.333333333334,1968182,79004,0,0,0,0.0,0,0.8632377192982456,0.9557657894736842,0.040140576359007266,0.038186982024735534,74935,1504
3356,100000,1,2,2,27,0,0,0,0,2,0,41298,42448,44368,48652,47885,48850,2000,2500,4900,0,1763,2000,0,Male,University,Single,25-34,50K-100K,45583.5,2193.8333333333335,273501,13163,1,1,2,0.3333333333333333,0,0.455835,0.41298,0.048127618810831364,0.0733715802208953,-7552,0
3357,50000,2,3,1,27,0,0,0,2,0,0,37651,38498,40644,39731,35657,27014,1754,2900,0,1265,832,500,1,Female,High School,Married,25-34,<=50K,36532.5,1208.5,219195,7251,1,1,2,0.3333333333333333,0,0.73065,0.75302,0.03307998321137247,0.039847937394044214,10637,1254
3358,130000,2,2,1,28,0,0,0,0,0,2,107216,91888,83975,76842,78093,67557,4000,4000,8000,6000,0,2500,1,Female,University,Married,25-34,100K-200K,84261.83333333333,4083.3333333333335,505571,24500,1,1,2,0.3333333333333333,-2,0.6481679487179487,0.8247384615384615,0.04845996218144992,0.05652112477038293,39659,1500
3359,120000,1,2,2,34,0,0,0,0,0,2,131773,58259,54699,54832,53693,48731,3000,1944,5000,3692,0,2000,0,Male,University,Single,25-34,100K-200K,66997.83333333333,2606.0,401987,15636,1,1,2,0.3333333333333333,-2,0.5583152777777778,1.0981083333333332,0.03889668348308905,0.04063220175538957,83042,1000
3360,150000,2,2,1,42,0,0,0,0,0,2,139172,141401,137320,138016,144084,136604,6022,5022,5100,10500,0,10000,0,Female,University,Married,35-44,100K-200K,139432.83333333334,6107.333333333333,836597,36644,1,1,2,0.3333333333333333,-2,0.9295522222222223,0.9278133333333334,0.04380120440163615,0.03863180615179926,2568,-3978
3361,310000,2,1,1,39,-1,-1,-1,-1,-1,2,1989,4566,5329,5724,1518,1336,4566,5433,5724,1336,0,3167,0,Female,Graduate School,Married,35-44,300K-500K,3410.3333333333335,3371.0,20462,20226,1,1,2,-0.5,-3,0.011001075268817205,0.006416129032258065,0.9884181205101891,1.3229280605805638,653,1399
3362,110000,2,2,2,51,-2,-2,-2,-1,-1,-1,150000,0,0,3007,857,55973,0,0,3007,857,100000,1000,0,Female,University,Single,45-54,100K-200K,34972.833333333336,17477.333333333332,209837,104864,0,0,-1,-1.5,-1,0.3179348484848485,1.3636363636363635,0.4997378930412985,0.02004653302311318,94027,-1000
3363,420000,1,2,1,37,0,0,0,0,0,0,415257,411624,388363,390003,398229,409615,16850,15522,14000,14500,18007,12733,1,Male,University,Married,35-44,300K-500K,402181.8333333333,15268.666666666666,2413091,91612,0,0,0,0.0,0,0.9575757936507936,0.9887071428571429,0.03796456993765675,0.038158560619463565,5642,4117
3364,140000,1,2,1,28,-1,-1,-1,2,-1,-1,6007,7332,7983,3277,2964,4791,7340,7983,0,2964,4800,2353,1,Male,University,Married,25-34,100K-200K,5392.333333333333,4240.0,32354,25440,1,1,2,-0.5,0,0.038516666666666664,0.04290714285714286,0.7862772369031061,0.718613703512639,1216,4987
3365,500000,2,1,1,37,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,Female,Graduate School,Married,35-44,300K-500K,0.0,0.0,0,0,1,0,1,-1.5,3,0.0,0.0,0.0,0.0,0,0
3366,260000,2,2,2,26,0,0,2,2,0,0,258364,279322,282092,255409,257913,262004,45446,9000,0,9394,9628,8539,0,Female,University,Single,25-34,200K-300K,265850.6666666667,13667.833333333334,1595104,82007,2,2,2,0.6666666666666666,0,1.0225025641025642,0.9937076923076923,0.0514116625551296,0.06641546075222712,-3640,36907
3367,90000,2,2,1,48,-1,-1,-1,-1,-1,-1,316,316,316,316,316,316,316,316,316,316,316,316,1,Female,University,Married,45-54,50K-100K,316.0,316.0,1896,1896,0,0,-1,-1.0,0,0.003511111111111111,0.003511111111111111,0.9994728518713759,0.9989462592202318,0,0
3368,90000,2,2,2,41,-1,0,0,0,0,0,48276,47820,46602,47141,16114,15825,2281,1219,1164,556,595,480,0,Female,University,Single,35-44,50K-100K,36963.0,1049.1666666666667,221778,6295,0,0,0,-0.16666666666666666,-1,0.4107,0.5364,0.0283841121116066,0.0326841813887974,32451,1801
3369,20000,1,3,2,35,-1,3,2,0,0,0,8918,8634,8280,11500,9000,0,0,0,4000,7000,0,0,0,Male,High School,Single,35-44,<=50K,7722.0,1833.3333333333333,46332,11000,2,2,3,0.6666666666666666,-1,0.3861,0.4459,0.23741177994086288,0.15484070762203384,8918,0
3370,30000,1,2,2,36,0,0,0,0,0,0,36124,35538,34359,32450,30633,30628,2500,2215,1156,1200,3000,3000,1,Male,University,Single,35-44,<=50K,33288.666666666664,2178.5,199732,13071,0,0,0,0.0,0,1.109622222222222,1.2041333333333333,0.06544236555801995,0.05537529946614853,5496,-500
3371,140000,2,2,1,36,0,0,0,0,0,0,45849,46909,47928,48731,49793,50812,2100,2100,1900,2000,2000,2100,0,Female,University,Married,35-44,100K-200K,48337.0,2033.3333333333333,290022,12200,0,0,0,0.0,0,0.3452642857142857,0.32749285714285714,0.04206562927767798,0.043358661425718086,-4963,0
3372,340000,2,2,2,32,0,0,0,0,0,0,80174,82761,83636,85282,87070,88828,3871,3136,3014,3123,3168,4855,0,Female,University,Single,25-34,300K-500K,84625.16666666667,3527.8333333333335,507751,21167,0,0,0,0.0,0,0.24889754901960787,0.23580588235294117,0.04168767429768864,0.040641273137258085,-8654,-984
3373,120000,2,1,2,31,-2,-2,-2,-2,-2,-2,-66,-33,-33,-33,-33,-33,0,0,0,0,0,0,0,Female,Graduate School,Single,25-34,100K-200K,-38.5,0.0,-231,0,0,0,-2,-2.0,0,-0.00032083333333333334,-0.00055,0.0,0.0,-33,0
3374,420000,1,1,1,34,-1,0,0,0,-2,-2,18037,9944,3254,-16,-16,-16,3048,3016,0,0,0,3262,0,Male,Graduate School,Married,25-34,300K-500K,5197.833333333333,1554.3333333333333,31187,9326,0,0,0,-0.8333333333333334,1,0.01237579365079365,0.04294523809523809,0.29902526612799796,0.1941349724676655,18053,-214
3375,100000,1,3,1,48,-2,-2,-2,-2,-2,-2,6345,0,0,0,0,0,0,0,0,0,0,0,0,Male,High School,Married,45-54,50K-100K,1057.5,0.0,6345,0,0,0,-2,-2.0,0,0.010575,0.06345,0.0,0.0,6345,0
3376,350000,2,2,2,37,0,0,0,0,0,0,128146,117713,51961,46207,35052,12536,4052,1700,1500,2000,500,2000,0,Female,University,Single,35-44,300K-500K,65269.166666666664,1958.6666666666667,391615,11752,0,0,0,0.0,0,0.18648333333333333,0.36613142857142855,0.030008988396796863,0.024350196930370927,115610,2052
3377,50000,1,2,1,26,0,0,0,0,0,0,48992,49689,31368,9454,6020,5000,1769,1003,189,120,100,3710,0,Male,University,Married,25-34,<=50K,25087.166666666668,1148.5,150523,6891,0,0,0,0.0,0,0.5017433333333333,0.97984,0.045780074938215835,0.0227681660899654,43992,-1941
3378,30000,2,1,2,28,2,2,4,4,4,4,37,37,37,37,37,37,0,0,0,0,0,0,0,Female,Graduate School,Single,25-34,<=50K,37.0,0.0,222,0,6,6,4,3.3333333333333335,-2,0.0012333333333333332,0.0012333333333333332,0.0,0.0,0,0
3379,360000,2,1,2,29,-1,-1,-1,0,-1,-1,1766,4500,14697,10687,1968,1272,4534,14697,0,2141,1272,24078,0,Female,Graduate School,Single,25-34,300K-500K,5815.0,7787.0,34890,46722,0,0,0,-0.8333333333333334,0,0.016152777777777776,0.004905555555555555,1.3390845776847897,0.9173344781530243,494,-19544
3380,20000,2,3,2,23,-1,-1,-1,0,0,-1,17432,1165,19325,19311,18430,400,1165,19325,386,369,400,5125,0,Female,High School,Single,18-24,<=50K,12677.166666666666,4461.666666666667,76063,26770,0,0,0,-0.6666666666666666,0,0.6338583333333333,0.8716,0.3519404711821624,0.5504838752208422,17032,-3960
3381,400000,2,2,2,38,0,0,0,0,-1,-1,2988,3983,3417,3267,186,1200,1222,1000,1200,186,1200,0,0,Female,University,Single,35-44,300K-500K,2506.8333333333335,801.3333333333334,15041,4808,0,0,0,-0.3333333333333333,1,0.006267083333333334,0.00747,0.31963834596463236,0.3293868514775243,1788,1222
3382,170000,1,3,1,45,0,0,0,0,0,0,40441,40937,34090,34894,36829,37727,5000,2000,2000,3000,2000,2000,0,Male,High School,Married,45-54,100K-200K,37486.333333333336,2666.6666666666665,224918,16000,0,0,0,0.0,0,0.2205078431372549,0.23788823529411765,0.07113672033043007,0.07794299768769107,2714,3000
3383,110000,2,2,1,36,1,2,0,0,2,2,10448,10144,14516,19396,9298,14116,0,5000,5000,0,5000,0,1,Female,University,Married,35-44,100K-200K,12986.333333333334,2500.0,77918,15000,4,3,2,1.1666666666666667,-1,0.11805757575757576,0.09498181818181818,0.19250760405036,0.28482725227149736,-3668,0
3384,200000,2,2,1,37,-1,-1,-1,-1,-1,-2,390,31638,770,2108,0,0,31638,770,2118,0,0,0,1,Female,University,Married,35-44,100K-200K,5817.666666666667,5754.333333333333,34906,34526,0,0,-1,-1.1666666666666667,1,0.029088333333333334,0.00195,0.9890852837539749,1.0526540443306198,390,31638
3385,200000,2,1,1,32,-2,-2,-2,-2,-2,-2,6540,17288,3009,20311,15643,5696,17301,3009,26257,15643,5696,12149,0,Female,Graduate School,Married,25-34,100K-200K,11414.5,13342.5,68487,80055,0,0,-2,-2.0,0,0.0570725,0.0327,1.1688909005957249,1.7351143900439676,844,5152
3386,360000,1,1,2,29,-1,-1,-1,-1,-1,-1,5143,2092,1864,969,2500,0,6159,1870,969,2500,0,0,0,Male,Graduate School,Single,25-34,300K-500K,2094.6666666666665,1916.3333333333333,12568,11498,0,0,-1,-1.0,0,0.005818518518518518,0.01428611111111111,0.9147903572281009,0.9887912087912087,5143,6159
3387,500000,1,1,1,37,-1,-1,-1,-1,-1,-1,1961,1188,-150,150,6805,0,1188,0,300,6805,0,0,0,Male,Graduate School,Married,35-44,300K-500K,1659.0,1382.1666666666667,9954,8293,0,0,-1,-1.0,0,0.003318,0.003922,0.8330487192365645,0.496,1961,1188
3388,20000,1,2,2,22,0,0,0,0,-1,-1,18462,16699,19674,19258,9546,12051,1510,3875,759,10000,19126,1946,0,Male,University,Single,18-24,<=50K,15948.333333333334,6202.666666666667,95690,37216,0,0,0,-0.3333333333333333,1,0.7974166666666667,0.9231,0.3889184980823693,0.11204318331023415,6411,-436
3389,270000,1,3,1,32,3,2,0,0,0,0,150616,146262,149449,150893,153878,157324,0,7100,5500,6000,6000,5100,0,Male,High School,Married,25-34,200K-300K,151403.66666666666,4950.0,908422,29700,2,2,3,0.8333333333333334,3,0.5607543209876543,0.557837037037037,0.03269402029671199,0.0282303597354412,-6708,-5100
3390,20000,1,2,2,44,1,2,0,0,0,0,6535,6285,7672,8390,9101,9796,0,1500,1000,1000,1000,1000,1,Male,University,Single,35-44,<=50K,7963.166666666667,916.6666666666666,47779,5500,2,1,2,0.5,1,0.39815833333333334,0.32675,0.11511092507325241,0.12199287561606402,-3261,-1000
3391,350000,2,1,1,43,-2,-2,-2,-2,-2,-1,0,0,0,0,0,1146,0,0,0,0,1146,54269,0,Female,Graduate School,Married,35-44,300K-500K,191.0,9235.833333333334,1146,55415,0,0,-1,-1.8333333333333333,-1,0.0005457142857142858,0.0,5.0,0.0,-1146,-54269
3392,150000,2,2,1,26,0,0,-1,-1,-2,-2,115786,123423,5250,0,0,0,10000,5250,0,0,0,0,0,Female,University,Married,25-34,100K-200K,40743.166666666664,2541.6666666666665,244459,15250,0,0,0,-1.0,2,0.2716211111111111,0.7719066666666666,0.06238239384766424,0.06238239384766424,115786,10000
3393,260000,2,1,2,30,0,0,0,0,-1,-1,83138,93416,84117,28683,3154,13603,14038,5018,10000,3154,13603,9189,0,Female,Graduate School,Single,25-34,200K-300K,51018.5,9167.0,306111,55002,0,0,0,-0.3333333333333333,1,0.196225,0.3197615384615385,0.17967933305456826,0.11146575006137982,69535,4849
3394,90000,1,1,2,33,-1,-1,2,-1,-1,2,1650,721,421,2754,309,159,721,0,2833,1000,0,2000,0,Male,Graduate School,Single,25-34,50K-100K,1002.3333333333334,1092.3333333333333,6014,6554,2,2,2,0.0,-3,0.011137037037037037,0.018333333333333333,1.0896093100581878,1.272466881489438,1491,-1279
3395,310000,2,2,1,32,0,0,0,0,0,0,162530,155831,96835,89223,80462,73899,6100,4252,5000,2780,4881,3000,0,Female,University,Married,25-34,300K-500K,109796.66666666667,4335.5,658780,26013,0,0,0,0.0,0,0.35418279569892475,0.5242903225806451,0.03948656685605687,0.0369752189924301,88631,3100
3396,210000,2,1,2,43,1,-1,0,0,0,0,-3309,177952,167125,139784,142662,145725,184212,5482,3493,3590,3815,3876,0,Female,Graduate School,Single,35-44,200K-300K,128323.16666666667,34078.0,769939,204468,1,0,1,0.0,1,0.6110626984126984,-0.01575714285714286,0.2655635504065252,0.5652560647688936,-149034,180336
3397,40000,2,2,1,45,1,2,0,0,0,0,11402,10928,11940,12241,12544,12835,0,1200,500,500,500,500,1,Female,University,Married,45-54,<=50K,11981.666666666666,533.3333333333334,71890,3200,2,1,2,0.5,1,0.29954166666666665,0.28505,0.04451183040992614,0.04960462198360129,-1433,-500
3398,80000,2,2,1,25,1,-2,-2,-2,-1,-1,0,0,0,0,13369,0,0,0,0,13369,0,0,0,Female,University,Married,25-34,50K-100K,2228.1666666666665,2228.1666666666665,13369,13369,1,0,1,-1.1666666666666667,2,0.027852083333333333,0.0,0.9999252056843679,0.0,0,0
3399,50000,1,3,2,22,0,0,0,0,-1,-1,6673,5054,2340,1990,1377,1080,1056,1000,40,1377,1080,382,1,Male,High School,Single,18-24,<=50K,3085.6666666666665,822.5,18514,4935,0,0,0,-0.3333333333333333,1,0.06171333333333333,0.13346,0.2665406427221172,0.14899061700312766,5593,674
3400,370000,2,1,1,46,-1,-1,-1,0,0,-1,26555,1572,166229,168601,171018,600,1572,166235,3372,4018,600,600,0,Female,Graduate School,Married,45-54,300K-500K,89095.83333333333,29399.5,534575,176397,0,0,0,-0.6666666666666666,0,0.24079954954954955,0.07177027027027028,0.32997553201041574,0.880745226567605,25955,972
3401,130000,1,2,2,28,0,0,0,0,0,0,113613,112867,92617,94896,92347,94323,5847,3413,3872,3465,3627,5000,0,Male,University,Single,25-34,100K-200K,100110.5,4204.0,600663,25224,0,0,0,0.0,0,0.7700807692307692,0.8739461538461538,0.04199352716327265,0.041153501432161906,19290,847
3402,710000,2,2,1,40,-2,-2,-2,-1,2,0,5200,0,0,1004,854,8626,0,0,1004,0,8000,5000,1,Female,University,Married,35-44,500K+,2614.0,2334.0,15684,14004,1,1,2,-0.8333333333333334,-2,0.0036816901408450705,0.007323943661971831,0.8928275422378068,0.19303980003845414,-3426,-5000
3403,180000,2,3,2,24,1,-1,-1,-1,-2,-1,0,35300,1000,0,0,1245,35300,1000,0,0,1245,0,0,Female,High School,Single,18-24,100K-200K,6257.5,6257.5,37545,37545,1,0,1,-0.8333333333333334,2,0.034763888888888886,0.0,0.9999733660043679,0.9999724525495165,-1245,35300
3404,80000,2,2,1,30,0,0,0,0,0,2,42755,45053,46104,48327,53549,52457,3000,1800,3000,6000,2900,2000,0,Female,University,Married,25-34,50K-100K,48040.833333333336,3116.6666666666665,288245,18700,1,1,2,0.3333333333333333,-2,0.6005104166666667,0.5344375,0.06487514137230005,0.05824677215804291,-9702,1000
3405,560000,2,1,2,32,0,0,0,0,0,0,68199,31211,23991,15488,12579,11400,1548,1446,14720,427,1000,300,0,Female,Graduate School,Single,25-34,500K+,27144.666666666668,3240.1666666666665,162868,19441,0,0,0,0.0,0,0.04847261904761905,0.12178392857142857,0.11936587073046435,0.1435471062057341,56799,1248
3406,170000,2,1,2,26,0,0,0,0,0,0,47642,40779,34570,33153,24969,22893,4000,2006,1000,1000,1000,1000,0,Female,Graduate School,Single,25-34,100K-200K,34001.0,1667.6666666666667,204006,10006,0,0,0,0.0,0,0.20000588235294117,0.2802470588235294,0.049047336610998644,0.05696305450761025,24749,3000
3407,30000,2,3,1,63,-1,-1,-1,0,-1,-1,8866,5884,11146,7779,8092,1565,5884,11146,0,8092,1565,2620,0,Female,High School,Married,55-64,<=50K,7222.0,4884.5,43332,29307,0,0,0,-0.8333333333333334,0,0.24073333333333333,0.2955333333333333,0.676320587081439,0.657605128007105,7301,3264
3408,430000,2,1,2,30,-1,-1,-1,-1,-1,-1,2202,7172,4705,2029,41581,25984,7232,4723,2035,41784,26108,37216,0,Female,Graduate School,Single,25-34,300K-500K,13945.5,19849.666666666668,83673,119098,0,0,-1,-1.0,0,0.03243139534883721,0.0051209302325581395,1.4233573152950738,0.9936079545454546,-23782,-29984
3409,500000,2,2,1,37,-1,-1,-1,-1,-1,-1,7325,355,355,1204,2378,6344,355,355,1204,2378,6344,14889,0,Female,University,Married,35-44,300K-500K,2993.5,4254.166666666667,17961,25525,0,0,-1,-1.0,0,0.005987,0.01465,1.4210555617414542,0.2381781981085117,981,-14534
3410,10000,1,2,2,26,0,0,0,0,0,0,7606,7030,8454,9454,5784,0,2000,2000,1000,0,0,0,1,Male,University,Single,25-34,<=50K,6388.0,833.3333333333334,38328,5000,0,0,0,0.0,0,0.6388,0.7606,0.13044952907720003,0.21653458057251743,7606,2000
3411,130000,2,1,2,25,0,0,0,0,0,0,5279,7887,10116,9110,6500,5874,4000,4000,2500,236,1700,74,0,Female,Graduate School,Single,25-34,100K-200K,7461.0,2085.0,44766,12510,0,0,0,0.0,0,0.057392307692307694,0.04060769230769231,0.279446914021489,0.450972812781858,-595,3926
3412,160000,2,2,2,50,-2,-2,-2,-2,-2,-2,3,3,3,3,13333,0,13333,13333,13333,26663,0,11913,0,Female,University,Single,45-54,100K-200K,2224.1666666666665,13095.833333333334,13345,78575,0,0,-2,-2.0,0,0.013901041666666666,1.875e-05,5.0,5.0,3,1420
3413,150000,1,1,2,33,1,2,2,2,0,0,88590,85800,91242,88399,89629,94637,0,7400,0,3300,7000,0,1,Male,Graduate School,Single,25-34,100K-200K,89716.16666666667,2950.0,538297,17700,4,3,2,1.1666666666666667,1,0.5981077777777778,0.5906,0.032881415126937125,0.027857984512466447,-6047,0
3414,340000,2,2,1,43,-2,-2,-2,-2,-2,-2,33245,249,27476,0,0,24272,249,27477,0,0,24272,11008,0,Female,University,Married,35-44,300K-500K,14207.0,10501.0,85242,63006,0,0,-2,-2.0,0,0.04178529411764706,0.09777941176470588,0.7391340051382518,0.45474077840284727,8973,-10759
3415,200000,2,2,1,37,0,0,0,0,0,0,184144,189158,190569,191730,171269,151550,8017,8000,8000,9000,7000,6000,0,Female,University,Married,35-44,100K-200K,179736.66666666666,7669.5,1078420,46017,0,0,0,0.0,0,0.8986833333333333,0.92072,0.04267071950564761,0.042592999829748596,32594,2017
3416,130000,1,2,2,37,0,0,0,0,0,0,125780,128768,130112,129785,121609,123586,6500,5000,5000,5000,6000,5000,0,Male,University,Single,35-44,100K-200K,126606.66666666667,5416.666666666667,759640,32500,0,0,0,0.0,0,0.9738974358974359,0.9675384615384616,0.04278336740644594,0.042894912663358126,2194,1500
3417,320000,2,3,1,30,0,0,0,0,0,0,49889,51151,48449,48948,49967,36697,2825,2961,1600,1579,1692,1068,0,Female,High School,Married,25-34,300K-500K,47516.833333333336,1954.1666666666667,285101,11725,0,0,0,0.0,0,0.14849010416666666,0.155903125,0.041125632229868606,0.049407987156331525,13192,1757
3418,50000,1,3,1,54,2,0,0,-1,0,0,55518,52931,55122,33975,18827,19222,3000,4000,53083,1268,708,664,0,Male,High School,Married,45-54,<=50K,39265.833333333336,10453.833333333334,235595,62723,1,1,2,0.16666666666666666,2,0.7853166666666667,1.11036,0.2662311754019593,0.3673183674467513,36296,2336
3419,360000,1,1,1,46,-1,-1,-1,-1,0,0,2171,1063,91502,100125,84773,76951,1068,91679,45086,2223,2091,9890,0,Male,Graduate School,Married,45-54,300K-500K,59430.833333333336,25339.5,356585,152037,0,0,0,-0.6666666666666666,-1,0.16508564814814816,0.0060305555555555555,0.4263683935993,1.4549014640531155,-74780,-8822
3420,420000,2,2,2,29,0,0,0,0,0,-2,408568,418589,426336,84732,64614,3068,18000,18691,5027,3000,3068,175056,0,Female,University,Single,25-34,300K-500K,234317.83333333334,37140.333333333336,1405907,222842,0,0,0,-0.3333333333333333,2,0.5578996031746032,0.9727809523809524,0.15850397038782055,0.03328137190923929,405500,-157056
3421,110000,1,1,2,30,1,2,-1,-1,-1,0,2932,2373,2373,1475,3102,3151,0,2373,1475,4000,3000,2373,0,Male,Graduate School,Single,25-34,100K-200K,2567.6666666666665,2203.5,15406,13221,2,1,2,0.0,1,0.02334242424242424,0.026654545454545455,0.8581164405789576,0.5011069149628858,-219,-2373
